3,2825.86123086,223
2,6372.37013226,224
4,618.065015277,225
1,1968.2140255,226
2,6979.74560264,227
2,1680.57481546,228
7,8532.32292043,229
7,3705.07012819,230
6,7355.30629721,231
2,8760.99915209,232
4,6402.98810411,233
4,8233.33385997,234
6,2055.94244188,235
3,9504.20468988,236
1,5489.28845719,237
3,5020.17445647,238
7,7193.21506808,239
1,1093.42703209,240
2,5872.82532296,241
7,1047.1428942,242
3,5702.22633121,243
2,571.215481967,244
5,1782.89653116,245
4,4526.40720634,246
4,3604.46584148,247
7,7285.33137544,248
3,5113.27624373,249
6,8694.30097261,250
7,5974.21307707,251
2,3861.60257687,252
6,6538.26745316,253
6,3475.36115258,254
3,9345.21369441,255
3,1576.60087855,256
4,8384.86424469,257
3,9494.39805934,258
3,9936.48719769,259
6,3767.42967572,260
2,5879.68262746,261
7,6998.98180152,262
1,2039.9411809,263
3,7201.7404086,264
1,8287.44539073,265
1,1439.88503797,266
5,7580.08618011,267
2,5706.52140732,268
7,8150.91782529,269
5,5752.67864156,270
7,2663.48684243,271
6,9143.36982188,272
7,6445.90625417,273
5,8051.80918687,274
4,8685.76813087,275
3,801.126312435,276
7,9009.68295062,277
5,2205.46623223,278
2,6625.37375826,279
6,9241.76146926,280
2,4459.61794274,281
3,8313.86574748,282
5,4947.19112805,283
2,394.292838933,284
2,8959.90085576,285
7,1091.89158734,286
7,2404.22043698,287
2,9743.65165356,288
7,2871.10826904,289
3,1978.94760487,290
1,4834.46338929,291
1,1861.18071261,292
5,336.615020848,293
1,1335.15935478,294
5,775.213791166,295
4,4805.91413492,296
3,3797.27662434,297
7,6973.88647504,298
2,6605.05106897,299
5,4761.56764246,300
4,2814.36314332,301
6,9599.89725009,302
6,8857.84225393,303
7,8626.97840121,304
3,7894.26099743,305
7,717.723811093,306
6,2449.95939071,307
1,6314.07084084,308
5,1861.98560467,309
2,8093.27117551,310
1,6767.89663982,311
3,1535.76238055,312
4,8294.58019771,313
2,3900.00218994,314
6,6143.45175938,315
3,891.433781681,316
5,9356.44011749,317
4,5682.4716542,318
5,4505.12395667,319
7,3929.87506688,320
6,877.484395418,321
2,3038.62750955,322
3,4866.28000418,323
3,3164.07652889,324
5,3911.44571212,325
3,4028.02414155,326
6,5617.91299821,327
3,8293.64879765,328
2,8008.81081763,329
3,2119.02737842,330
1,7156.4616898,331
5,2411.43540997,332
7,1747.63347599,333
6,3035.28256147,334
4,2095.02425418,335
1,9947.93369753,336
7,3555.30524565,337
3,2386.42902983,338
6,6662.72989555,339
4,3581.7485753,340
6,3003.68740821,341
2,2157.65454484,342
1,3596.80293987,343
2,8183.44248292,344
2,7974.32987925,345
2,4053.06922148,346
2,5920.00557185,347
5,4164.09646618,348
1,1227.96669458,349
4,791.088722889,350
3,3310.89397173,351
1,461.420284776,352
3,8560.08097057,353
1,1258.96004323,354
1,8149.9251727,355
5,9407.46571226,356
7,7241.36332064,357
3,5136.55723799,358
7,1709.81592357,359
3,2971.7981041,360
1,5824.89349318,361
6,8126.68690542,362
3,8507.01781061,363
1,5942.56362842,364
5,7669.01250392,365
7,6352.7094549,366
1,9897.48284783,367
3,8464.1294006,368
3,3893.2572407,369
5,8292.13078286,370
4,6948.17556797,371
1,6561.5154187,372
3,6781.39475475,373
7,7216.27750399,374
2,5220.44483188,375
4,7277.43632431,376
6,3730.571927,377
5,4339.6084645,378
6,2502.76812854,379
5,7625.79664202,380
1,5688.4416243,381
4,5323.08162588,382
4,7958.02286493,383
4,5640.40858721,384
6,5138.99808103,385
5,8103.32584523,386
3,577.511486068,387
4,9341.90061717,388
5,1782.47565864,389
1,470.353584557,390
4,1236.58858984,391
2,6644.99643732,392
1,5477.65976861,393
7,2734.21272844,394
4,9015.85834399,395
7,9738.71021668,396
4,6969.69057405,397
6,7778.13806096,398
3,2401.11516335,399
3,8051.17681818,400
5,1005.42989722,401
1,8044.38810141,402
1,837.998683776,403
2,4300.22685322,404
5,9253.18816936,405
6,6921.97483461,406
6,1555.27328389,407
2,8932.99375945,408
6,5804.37814102,409
6,4794.92746315,410
2,9622.00244155,411
3,5070.11463896,412
7,8846.87846949,413
7,8238.86557211,414
1,7305.94574078,415
6,5727.22220354,416
4,9622.7885472,417
7,2435.64959094,418
2,4859.40637844,419
5,4366.09526754,420
6,5433.01277377,421
7,3988.75506311,422
5,2387.88651395,423
2,183.970580451,424
4,2133.11581187,425
3,1011.99555586,426
6,8235.28249322,427
5,7632.0599662,428
4,6521.38927363,429
2,8760.63478707,430
4,6196.64662459,431
3,7987.96264024,432
2,7150.8360343,433
1,3140.27994621,434
2,4174.56481958,435
2,5669.35770242,436
3,1070.24939197,437
1,723.181049654,438
1,3296.31742402,439
5,9521.82477505,440
3,7913.89391577,441
6,2237.68227008,442
1,5056.10830674,443
6,5434.63207423,444
4,4364.18027653,445
7,3086.90877995,446
2,1732.8795419,447
4,2179.67260588,448
4,9234.79687677,449
4,6277.04117245,450
6,4468.96726801,451
2,3774.80427571,452
2,926.538228075,453
1,3007.60206311,454
5,7194.29596953,455
3,9187.39964539,456
2,846.530237652,457
6,5585.20253267,458
6,3314.90442802,459
3,3994.82966283,460
4,1412.79659495,461
3,6565.91979407,462
5,3510.30611197,463
4,3430.89185115,464
3,5061.06324221,465
6,305.699002217,466
7,1828.08112675,467
7,4508.54923912,468
2,951.794479138,469
2,3232.35815168,470
4,6918.79036189,471
1,8049.53459998,472
3,7808.67841296,473
1,1705.12864599,474
6,8222.27777125,475
4,9599.12488815,476
2,7527.74048644,477
6,6591.85846874,478
4,3152.50164067,479
1,6821.33344025,480
7,6585.53957576,481
4,4531.03034881,482
6,3309.39509139,483
6,4566.36461348,484
5,6860.02627808,485
4,8285.30097425,486
2,1405.17029052,487
1,295.403789994,488
5,9685.66448834,489
7,1221.60701943,490
7,171.802461319,491
5,3805.54917626,492
7,2199.78098967,493
2,434.138896469,494
5,1083.9824961,495
3,5905.84483725,496
4,1611.22053939,497
2,4319.63050937,498
6,6774.76173595,499
4,3414.65026859,500
3,8630.72291614,501
1,6172.78774604,502
4,1038.56423067,503
2,3060.00117766,504
4,9968.9762613,505
4,6494.98909044,506
3,2208.38075257,507
1,6899.66072744,508
4,6827.04380604,509
3,2616.9819479,510
2,6798.77982069,511
6,5721.892055,512
4,5902.41722838,513
5,1316.38949041,514
7,2753.1945867,515
4,2804.76354465,516
1,6571.27189596,517
7,1423.33496372,518
7,9269.4381674,519
6,4845.24134361,520
3,461.909316842,521
6,2827.87502614,522
3,7204.58769688,523
1,8883.95556902,524
4,1414.97393898,525
6,2764.21604188,526
2,1060.18701654,527
6,7933.67798192,528
6,1090.44089907,529
3,1418.65079423,530
4,1705.81597352,531
3,7778.44714693,532
2,6278.84314625,533
3,2787.54173141,534
1,9862.2924771,535
6,8685.74267841,536
6,9903.94389778,537
6,5393.21149852,538
4,439.840812101,539
5,7638.1448046,540
7,4796.10469112,541
6,1021.60114868,542
7,6344.56257636,543
7,379.752532408,544
1,3464.92221646,545
2,8939.19093667,546
4,7031.26783699,547
5,4986.44563453,548
3,1361.66025446,549
6,3376.23737282,550
2,3842.2449357,551
7,3923.80023105,552
1,2022.78002071,553
3,8707.82668398,554
1,4562.26220897,555
7,3550.87586219,556
4,991.082581239,557
6,2756.96049016,558
5,5942.14053007,559
1,173.100143125,560
4,1818.32640937,561
1,3638.43109874,562
3,7836.50788465,563
5,3691.73388104,564
3,8479.98292943,565
2,4380.81016934,566
6,8400.01852447,567
5,1225.26095358,568
7,7785.72010826,569
1,7221.06130913,570
3,8229.19426534,571
7,9004.94284115,572
2,2936.13821683,573
4,267.647158269,574
4,8668.44144384,575
5,4905.74851922,576
1,9343.36650355,577
1,4653.6417404,578
5,2876.56589707,579
1,5575.92267395,580
6,2959.27478601,581
4,8166.75032083,582
6,3879.84328366,583
1,6211.09810529,584
4,5454.27957413,585
6,954.53298464,586
2,8435.25170657,587
4,3962.04894373,588
1,9659.45458952,589
2,9773.57226556,590
7,588.19064778,591
4,523.326674575,592
1,7793.85421664,593
7,4965.44446367,594
6,9742.78046821,595
1,8952.85841184,596
7,270.463620517,597
5,2539.27176162,598
7,744.620921279,599
5,506.659674948,600
6,129.128117588,601
2,2418.63340732,602
4,3501.37583623,603
6,8599.59988443,604
1,871.520929387,605
5,9964.46137542,606
6,838.185437002,607
2,3049.48684409,608
1,4588.5236616,609
7,4967.75444708,610
6,6760.996454,611
5,192.701782099,612
7,8491.64811988,613
2,6605.45310059,614
6,1703.63601161,615
4,1340.34597587,616
7,8922.03933341,617
5,3933.66814888,618
1,5927.55000035,619
6,3243.675037,620
6,9540.65342626,621
5,9924.8993112,622
1,9122.84889403,623
6,2873.46760097,624
4,4990.50902165,625
6,404.546183975,626
5,1942.95939042,627
1,3607.31370884,628
2,8864.12768492,629
7,8116.30678181,630
4,6785.61159725,631
4,6279.53114338,632
5,2578.43467691,633
4,5056.03262709,634
2,7213.44869411,635
3,1941.95007976,636
4,159.671050028,637
4,5840.97833569,638
5,3686.88519795,639
2,911.549534756,640
2,6106.46518836,641
4,9510.14880037,642
2,2197.09776759,643
2,8474.60360303,644
7,1946.07304253,645
5,2207.41790412,646
6,455.542041943,647
2,3538.32393702,648
6,6579.22618413,649
2,6268.41364962,650
7,155.806249632,651
6,7889.60392798,652
1,3949.12928774,653
7,3722.46739677,654
3,6966.09465334,655
6,516.407839486,656
7,5126.91936718,657
3,7860.35400394,658
2,7204.16324605,659
3,2185.58430712,660
5,9711.97189649,661
6,8754.37146442,662
7,1671.14779198,663
5,2819.85642946,664
5,3559.64814862,665
6,4757.73884582,666
5,8054.70169621,667
2,6764.51451119,668
5,1646.41550981,669
3,8639.73798599,670
5,5312.94126526,671
7,2913.54323378,672
1,647.709879574,673
6,9780.27159886,674
1,6140.68214431,675
6,146.10298531,676
4,2231.14290969,677
4,6829.20277109,678
2,5856.19556612,679
2,9723.17849663,680
7,9543.90962281,681
7,4446.08321839,682
6,5860.83326023,683
5,7131.16393214,684
7,3348.96237088,685
4,901.889272438,686
3,6284.56280909,687
6,4296.36042855,688
3,5100.13617867,689
6,7298.95088073,690
6,2742.17820627,691
2,9595.57272194,692
7,3514.51606771,693
5,1053.40968648,694
2,5919.99234246,695
1,4623.88797966,696
5,895.0688504,697
7,8827.55935938,698
2,8321.08796053,699
3,1499.49833436,700
3,4659.65701986,701
1,4365.99856863,702
1,6970.2544566,703
3,4721.05797437,704
6,8264.34384548,705
6,8339.66635944,706
1,1524.24185459,707
6,7599.89995782,708
7,7416.10457885,709
3,9350.51421587,710
6,7371.37673818,711
5,1694.75530603,712
5,3516.17087876,713
2,7624.46231842,714
5,2133.4371463,715
3,8476.07756745,716
3,7383.318623,717
4,1470.69962551,718
3,2176.15001741,719
4,7991.70306468,720
7,6517.74694698,721
7,614.306469671,722
3,9411.99396139,723
1,4414.0354017,724
3,3818.70942837,725
4,6933.89789667,726
3,8798.3030372,727
3,4023.04813643,728
2,2290.01940349,729
1,1957.51429706,730
6,7401.98420279,731
6,9331.62138423,732
2,2633.88528385,733
6,341.913106761,734
6,8508.05329538,735
1,4873.34829904,736
1,1624.49771535,737
1,827.352621586,738
2,7904.84301265,739
2,3857.11120645,740
6,2716.89821545,741
4,1264.52887765,742
1,4930.44575761,743
5,485.000787067,744
4,9097.90466934,745
2,1737.41965577,746
6,8911.69762626,747
5,8845.13155438,748
1,4236.45951069,749
6,690.856451572,750
1,929.341952758,751
2,4565.12347153,752
3,2126.69612813,753
4,7991.63238899,754
4,4531.32084562,755
3,928.994366727,756
5,9358.95317272,757
2,8570.83768545,758
7,3284.25009918,759
5,7898.21360067,760
1,3627.30416586,761
6,5281.21608854,762
6,7862.84187815,763
1,6506.60529219,764
2,7803.86124751,765
1,700.397637534,766
5,6276.7570106,767
3,8392.31218719,768
7,1391.35924374,769
7,1023.71339794,770
2,4612.14253413,771
6,8781.99192811,772
7,5378.3633854,773
4,2696.02505942,774
2,269.544118474,775
1,8138.20932901,776
6,3754.03368877,777
6,7480.83976596,778
7,9337.29322539,779
4,5776.55991153,780
5,7954.69767958,781
4,7569.37649188,782
2,1993.1256887,783
6,7850.60557497,784
2,656.224152513,785
4,6284.54660417,786
5,4375.75869956,787
4,3221.50690346,788
7,6685.72838846,789
2,3405.53927127,790
5,2338.25942176,791
6,6939.55983964,792
1,9087.77502111,793
7,4653.56566345,794
4,7930.40911432,795
7,9555.7980874,796
5,297.752839341,797
5,1693.26326619,798
6,786.501650495,799
4,3592.83220733,800
6,1971.48134895,801
4,3750.91288029,802
1,569.572726549,803
7,7518.86854683,804
6,1351.9091205,805
2,8305.99944382,806
7,2439.69247797,807
2,7710.77114111,808
6,8918.6320718,809
6,3379.14546903,810
6,6348.12768984,811
5,2795.55094013,812
1,2565.24511134,813
6,3170.45437109,814
7,3590.30154321,815
3,5044.44562652,816
7,4351.4844909,817
5,5347.93384949,818
4,7140.65721309,819
7,9375.7779946,820
1,1339.10546047,821
3,2315.75625587,822
1,4198.12742336,823
3,4832.98628404,824
1,8879.35372738,825
1,9760.52361504,826
7,7738.46367026,827
5,7301.65752424,828
3,4575.06538788,829
2,6972.70423445,830
6,8516.80713089,831
1,8135.91655458,832
7,523.288335601,833
4,8004.20266215,834
5,8680.49799224,835
2,6459.06093215,836
3,2014.32181543,837
1,8992.11603076,838
3,9454.28800237,839
6,9813.73731898,840
1,4425.06582164,841
1,8895.92629591,842
3,7227.74599795,843
4,368.506132239,844
3,864.509118437,845
4,3141.27808323,846
7,4872.02573006,847
7,7481.43583923,848
5,6108.84016342,849
1,2291.05311511,850
5,6519.67196202,851
3,4400.787673,852
4,4594.97022338,853
6,4089.20408918,854
5,5102.23533812,855
1,4666.38293769,856
6,277.311211126,857
6,5422.59202163,858
6,7691.60557635,859
5,4802.46085058,860
1,6873.52489813,861
1,7019.39739275,862
6,3993.1549259,863
3,5696.58384714,864
5,4038.14036195,865
5,1749.46153438,866
1,4539.35224934,867
1,8287.95181195,868
4,619.187061564,869
1,1254.93846348,870
5,722.017460291,871
2,9270.584406,872
3,2119.33943521,873
4,218.023131457,874
7,306.477964797,875
2,559.754278244,876
7,3170.85668135,877
6,2478.25803528,878
2,2942.8128133,879
4,869.582531474,880
6,8227.01946115,881
4,6501.1378382,882
4,5817.62709854,883
2,9032.24575783,884
4,4623.43580017,885
3,797.968064608,886
5,1264.95647159,887
3,3613.66338175,888
6,8402.86369029,889
7,5285.36374279,890
1,6526.05160318,891
3,4498.84653916,892
3,7486.73428098,893
3,3960.46371766,894
7,947.510194163,895
7,7599.92320726,896
7,4408.89509306,897
6,3107.80000872,898
4,2555.97858031,899
6,1805.93492975,900
4,7836.62748167,901
4,1467.59269659,902
4,4542.67287918,903
6,3495.94816445,904
6,342.867484035,905
3,7031.84445139,906
6,374.854450603,907
1,5550.09379095,908
5,4717.64723146,909
5,1168.39584952,910
1,4212.88915111,911
4,6289.01702912,912
6,3024.81733557,913
2,839.540371581,914
3,1981.7849923,915
1,5182.37498614,916
1,3487.03117599,917
1,2958.73525171,918
1,8499.86524071,919
1,5598.75551984,920
4,8819.73200918,921
1,8629.0832171,922
4,5206.02471746,923
6,2761.98635017,924
6,4164.06352844,925
1,8718.09092913,926
1,6927.74837737,927
1,2691.10483916,928
3,3789.24920627,929
4,9066.13206106,930
1,4023.63361056,931
2,4227.13398077,932
2,817.460434255,933
5,3366.49725988,934
4,2755.36027603,935
5,4252.45762981,936
1,4451.61139192,937
5,7634.31076248,938
3,7799.74786612,939
4,5435.91243347,940
7,3465.14163897,941
1,1039.65526144,942
4,3571.03867305,943
7,4332.83483517,944
6,4587.1876926,945
7,4132.82479881,946
6,560.995512419,947
3,581.675958816,948
4,3422.46491482,949
2,2026.34241652,950
4,3437.72295276,951
4,2354.82390437,952
3,3865.77560088,953
5,1762.29438017,954
7,1339.46819463,955
1,3324.36714,956
7,1680.8259157,957
6,6803.30459752,958
2,2303.45555052,959
5,2821.78312344,960
7,7024.38239078,961
7,5002.52393418,962
5,9920.67005375,963
6,3028.56249663,964
4,8650.34688973,965
6,1027.03589432,966
5,8396.07195112,967
5,1986.0935249,968
4,478.314143843,969
6,9714.15102495,970
4,4192.47691325,971
2,1957.35937556,972
1,9084.00594274,973
4,9766.80404968,974
2,4383.43762829,975
6,532.675795877,976
2,8831.90935593,977
3,7502.05704034,978
1,3232.45381234,979
2,3632.46265334,980
2,1180.32124755,981
6,4720.15745045,982
1,9540.21671409,983
6,2060.88797291,984
2,1017.85117648,985
3,2571.89164097,986
6,2659.3491503,987
2,9613.47700061,988
5,3682.72791553,989
7,541.821328058,990
4,9306.77257888,991
4,6337.95776078,992
7,441.291533733,993
4,1388.26168167,994
2,4877.36071324,995
2,1210.99938585,996
2,1104.13980446,997
6,1662.22233595,998
7,7354.97883312,999
7,9847.84658435,1000
3,4563.74466455,1001
3,8561.51965253,1002
7,8429.00984834,1003
4,9301.79329891,1004
1,3077.98918512,1005
5,7826.23937688,1006
1,7194.47281432,1007
1,5797.10326891,1008
1,541.582061452,1009
4,1926.33772273,1010
4,2186.72341981,1011
1,3558.08680298,1012
4,452.586230683,1013
7,8374.99028936,1014
7,1293.7151297,1015
2,7428.73692711,1016
3,1928.93696014,1017
5,1012.52786279,1018
2,5580.0758754,1019
3,381.05308391,1020
3,1520.95068448,1021
4,4791.76273667,1022
2,4882.87008271,1023
3,8142.85194814,1024
3,5031.35009791,1025
2,3287.49626411,1026
7,6981.07071688,1027
3,2137.074479,1028
7,4243.7822104,1029
1,4737.8064181,1030
3,9633.24024278,1031
1,382.174265426,1032
1,9737.81039913,1033
6,3567.92717885,1034
1,5486.74182143,1035
5,5093.12494955,1036
7,5728.73199282,1037
1,1811.88353179,1038
6,4270.18072782,1039
1,6602.30130876,1040
1,1417.26061498,1041
2,8129.0702325,1042
2,3120.33076041,1043
5,6862.92977215,1044
2,3274.95990066,1045
5,4910.01200222,1046
4,998.429288686,1047
1,8866.550564,1048
3,136.749489086,1049
7,2263.62736968,1050
7,2077.53854444,1051
5,4917.36415037,1052
2,4044.25230785,1053
5,8171.4076135,1054
7,6222.90857228,1055
3,5801.33076271,1056
4,1944.41310611,1057
5,1094.02612712,1058
6,4102.03210358,1059
2,1605.68345609,1060
6,7910.95547933,1061
2,8626.40634222,1062
7,9216.67387527,1063
2,5836.16162793,1064
5,751.45699875,1065
7,8400.09128297,1066
7,7688.37432214,1067
6,2207.51561637,1068
4,3272.73966854,1069
2,2635.44023521,1070
7,6239.92484148,1071
2,2102.84601488,1072
4,9583.17025079,1073
5,9134.64626414,1074
5,1138.52894028,1075
6,9721.01193127,1076
4,3771.78861883,1077
4,7521.13727113,1078
7,3940.61643713,1079
3,1069.0429905,1080
3,2392.36601245,1081
6,2306.7167254,1082
7,3836.20530202,1083
5,6208.4535984,1084
4,8482.53647707,1085
1,5169.79720737,1086
5,636.933665738,1087
7,9809.96162043,1088
6,5396.44440244,1089
6,3805.6951202,1090
4,1351.97782917,1091
2,1264.47198572,1092
2,3527.03112132,1093
2,4507.19973968,1094
3,5634.16614379,1095
6,7814.29769284,1096
1,2037.3320403,1097
7,1018.01184,1098
1,4375.64476601,1099
2,4775.55334694,1100
4,1918.99933192,1101
3,7849.23694619,1102
5,3400.90162203,1103
1,7322.05336061,1104
4,3976.18935814,1105
1,5553.2060469,1106
4,171.420140787,1107
6,7635.53535665,1108
6,6929.77384525,1109
4,9001.57461487,1110
3,7897.90933165,1111
5,3719.83924554,1112
1,3051.70471538,1113
6,7306.94746834,1114
5,3146.79823714,1115
7,5477.92001068,1116
2,9995.66793034,1117
3,3305.27949498,1118
7,7449.49804822,1119
7,9253.64960163,1120
5,8616.68808761,1121
1,3499.13735795,1122
7,6778.15460481,1123
1,3014.12701246,1124
4,2269.26951149,1125
6,9139.09175793,1126
4,720.557752621,1127
2,9243.99369444,1128
3,5165.91759558,1129
4,439.628734429,1130
6,333.130841023,1131
2,2734.81329434,1132
5,8248.53165331,1133
7,5737.63566016,1134
1,110.163567835,1135
5,1177.9041141,1136
6,6280.43364299,1137
4,6662.84736968,1138
3,9194.01062479,1139
6,4489.16956199,1140
7,4018.5200618,1141
2,9560.73965853,1142
2,4142.30625232,1143
5,9613.93694405,1144
6,7421.56957267,1145
6,8796.08553997,1146
3,2080.28631446,1147
5,8770.33997473,1148
7,1004.82840156,1149
5,119.667946881,1150
6,2272.77627405,1151
4,1671.78872186,1152
6,4345.21613553,1153
5,8940.75320372,1154
3,847.931128509,1155
5,7855.21768,1156
4,6730.6179399,1157
3,7813.7793109,1158
5,1701.37997632,1159
2,5042.43832009,1160
5,2870.8758047,1161
6,6937.78147913,1162
5,438.10242638,1163
7,7782.82542628,1164
3,6893.95014788,1165
4,5131.96440692,1166
6,9286.08991091,1167
2,497.983927661,1168
2,3176.36022341,1169
4,2357.26327488,1170
5,9216.41724953,1171
4,2673.79359405,1172
3,9751.51398609,1173
1,3996.29283572,1174
3,3377.71759336,1175
5,5025.40443862,1176
4,2456.96477514,1177
6,1377.20853451,1178
2,7992.80066069,1179
5,278.778613046,1180
2,3821.38047716,1181
2,2238.25407108,1182
1,358.642695001,1183
6,2338.59118337,1184
2,5729.4528308,1185
2,213.16896777,1186
3,7109.09054745,1187
3,3826.33681536,1188
4,7103.1554291,1189
2,1243.87147102,1190
6,5562.72095146,1191
1,3571.39014484,1192
6,3214.79824667,1193
3,4051.21173588,1194
6,7800.56411675,1195
5,9228.9777612,1196
3,155.47336745,1197
2,2651.8084401,1198
2,4661.86760731,1199
3,8999.37624291,1200
5,8850.9755972,1201
7,787.142527987,1202
5,7822.79684292,1203
4,5993.3295792,1204
3,9469.5949453,1205
5,8117.71654537,1206
7,194.020846852,1207
1,4493.5550778,1208
3,7695.67824605,1209
6,3606.02939197,1210
7,9452.7242449,1211
5,5779.10752605,1212
2,7428.69919899,1213
4,1855.60638431,1214
5,5342.17730843,1215
6,2922.93194226,1216
4,6207.03850799,1217
5,7537.52518904,1218
1,3986.24364482,1219
3,3090.3650878,1220
2,357.2523404,1221
1,369.590601147,1222
2,3409.20268867,1223
1,1682.49155258,1224
4,5943.29333148,1225
5,4006.55079852,1226
1,2439.2961296,1227
5,481.503545728,1228
1,2428.33832783,1229
4,355.625155866,1230
5,2549.64595931,1231
4,9362.10219052,1232
2,5070.3411446,1233
6,808.173312325,1234
3,7413.92630969,1235
5,5638.18667495,1236
6,5354.64368778,1237
6,2289.66916373,1238
7,5588.41843899,1239
5,8675.30162439,1240
5,732.139765665,1241
2,2846.00657616,1242
2,8883.70470749,1243
3,1381.4691368,1244
4,7567.56331004,1245
7,5770.30771877,1246
6,7727.5569675,1247
5,8783.11153467,1248
3,9218.82849523,1249
5,8220.02283687,1250
5,1087.84628931,1251
3,3649.83645881,1252
2,6121.49244043,1253
6,5054.51966868,1254
7,635.385454582,1255
2,3014.12047018,1256
6,7939.72552459,1257
6,8581.01836999,1258
5,6188.90614784,1259
2,3248.34421,1260
6,238.703882956,1261
5,5745.90651489,1262
