60,545,Kijów,Helsinki,1443.32840955,10.5341543939,608.169772292,2007-6-6,true,18
16,175,Berno,Nikozja,1849.429969,9.19873363129,680.496546183,2007-5-27,false,None
57,35,Bukareszt,Lublana,3221.52010245,8.7067184796,1121.95474433,2007-12-13,true,7
25,526,Reykjavík,Berno,3271.10242727,5.00924887281,655.430645866,2007-3-20,false,None
29,450,Prisztina,Skopje,4189.4401001,12.3025935394,2061.63914836,2007-10-25,false,None
26,628,Podgorica,Sofia,3544.85568071,8.94134052415,1267.83047001,2007-7-1,true,19
11,272,Madryt,Vella,4682.84099079,7.37788012766,1381.97757948,2007-5-12,false,None
20,690,Marino,Tirana,4912.42464394,11.8559612909,2329.66065692,2007-5-28,false,None
45,558,Marino,Kiszyniów,2067.98587768,10.6126872682,877.875495794,2007-11-22,false,None
5,243,Sofia,Tirana,3625.7133104,10.3123969592,1495.59179668,2007-9-4,true,3
21,721,Wiedeń,Tallinn,2449.37514948,9.94618736487,974.477766545,2007-8-21,false,None
48,687,Amsterdam,Wilno,973.664869556,8.26136350337,321.751976714,2007-6-14,false,None
1,220,Belgrad,Praga,4090.70900864,9.85010898066,1611.75718173,2007-4-22,false,None
12,722,Sofia,Wilno,731.990915728,10.2438507464,299.936227538,2007-1-9,true,3
23,359,Ankara,Lizbona,1084.08418336,5.60241596318,242.93962137,2007-9-24,true,14
59,204,Marino,Andorra,2184.49537386,5.63116052181,492.049764374,2007-7-2,false,None
60,498,Londyn,Madryt,598.806763345,11.208383831,268.466241766,2007-5-13,false,None
3,509,Sarajewo,Ankara,2807.19069825,7.86685756013,883.350774691,2007-1-10,false,None
44,477,Moskwa,Nikozja,4469.84856366,8.83670756511,1579.9497847,2007-4-15,true,2
15,134,Ankara,Luksemburg,1015.43101028,12.8829254103,523.268878592,2007-6-28,false,None
58,523,Lizbona,Helsinki,2507.64643155,8.71871134544,874.537815725,2007-6-6,false,None
46,744,Tallinn,Ateny,2456.52796644,12.5210962718,1230.33692649,2007-7-14,false,None
30,412,Wiedeń,Helsinki,1970.17162482,8.59548905464,677.383545475,2007-7-11,true,13
13,645,Ryga,Monako,4392.19507418,11.0014848288,1932.82669896,2007-6-12,true,17
27,551,Warszawa,Berno,4562.61678439,6.31477217544,1152.47542069,2007-4-9,true,17
8,200,Oslo,Belgrad,4346.65115684,12.0354983759,2092.56451755,2007-4-1,false,None
13,675,Rzym,Paryż,4389.93685728,8.58265344484,1507.09226763,2007-12-17,true,8
9,47,Ryga,Wiedeń,3877.1838314,12.5275870138,1942.87031265,2007-10-9,true,4
52,136,Prisztina,Ateny,1406.50717083,5.95837812194,335.220062202,2007-12-24,true,20
46,361,Wilno,Ateny,4861.2255821,8.16265101774,1587.21951781,2007-3-14,true,12
30,214,Bratysława,Mińsk,513.701745083,8.84321432322,181.710985199,2007-1-1,false,None
38,275,Kiszyniów,Luksemburg,4010.54613615,7.60232457532,1219.57893805,2007-10-9,false,None
25,394,Warszawa,Sarajewo,3259.46400823,9.79611241804,1277.20303389,2007-8-1,true,17
26,243,San,Ryga,2411.89148176,7.25401161544,699.835552954,2007-7-11,false,None
36,651,Lizbona,Londyn,2969.93770975,11.4459126489,1359.74590394,2007-8-3,false,None
44,380,Zagrzeb,Madryt,4458.21540083,11.2992315335,2014.97632161,2007-7-4,true,11
32,142,Moskwa,Budapeszt,2590.45104681,11.2009579984,1160.62133489,2007-9-4,true,1
8,614,Oslo,Kopenhaga,2172.63326397,5.14691329337,447.294201119,2007-4-4,true,5
18,483,Vella,Zagrzeb,2824.81996971,10.9415086078,1236.31168056,2007-10-3,true,10
42,116,Bukareszt,Luksemburg,1484.37790659,12.0585012492,715.974913634,2007-10-7,false,None
59,502,Moskwa,Warszawa,2903.18987603,7.60056496798,882.635330686,2007-7-18,true,9
35,295,Tallinn,Lublana,523.456765839,7.35056557216,153.90813126,2007-4-14,false,None
43,496,Zagrzeb,Dublin,3481.11819691,12.8092040876,1783.6141375,2007-11-22,false,None
53,404,Bruksela,Amsterdam,4621.88097958,9.77707376103,1807.53885008,2007-6-26,false,None
28,662,Madryt,Helsinki,1431.79179921,6.89026143016,394.616792404,2007-10-8,true,8
17,142,Belgrad,Prisztina,3529.93577404,7.00521064121,989.117745884,2007-4-14,false,None
13,570,Moskwa,Londyn,2548.31023441,8.78538065082,895.515017026,2007-12-6,false,None
14,241,Watykan,Podgorica,1028.07820301,7.6612093217,315.052892493,2007-1-21,true,11
45,53,La,Ateny,3698.37586376,11.1378167575,1647.67330683,2007-10-15,false,None
10,38,Vaduz,Ryga,4059.39601174,10.8364374057,1759.57563145,2007-1-13,false,None
37,124,Vella,Valletta,2687.56211158,6.96360082535,748.604389536,2007-7-7,false,None
33,206,Lizbona,Podgorica,4214.63993558,7.23458160607,1219.64626217,2007-3-4,false,None
16,77,Sztokholm,Reykjavík,624.737404735,11.2495030051,281.119412478,2007-8-10,true,9
47,690,Lublana,Zagrzeb,3792.34569497,12.2282200674,1854.94550919,2007-10-28,true,12
38,388,Zagrzeb,Sztokholm,3861.53280913,10.4259240101,1610.40190523,2007-5-7,false,None
19,316,Dublin,Reykjavík,3070.38009725,5.52194321367,678.178581655,2007-4-24,false,None
20,151,Lublana,Madryt,2690.75394605,7.84707833217,844.582279491,2007-2-28,true,14
14,711,Kiszyniów,Sofia,798.134212329,12.6904534456,405.147402597,2007-1-28,false,None
44,87,Bukareszt,Mińsk,1825.28157048,7.4451786908,543.581898129,2007-1-5,false,None
3,665,Wiedeń,Mińsk,4444.32252435,5.75841681447,1023.69046213,2007-7-25,true,14
20,689,Nikozja,Tallinn,1316.53402702,7.25903348132,382.270583256,2007-5-7,false,None
18,72,Londyn,Zagrzeb,3845.7275738,8.50548319464,1308.39085,2007-10-24,false,None
28,542,Amsterdam,Vella,4163.20326078,9.95008018726,1656.96825122,2007-8-19,true,14
54,555,Paryż,Sztokholm,2864.06317704,12.3377115827,1413.43941732,2007-9-2,true,13
56,612,Kopenhaga,Nikozja,3242.56709668,6.52325792923,846.08406098,2007-8-7,true,2
9,425,Kijów,Berlin,2551.35963438,11.3792200205,1161.29930524,2007-10-1,false,None
43,564,Bratysława,Andorra,4339.50313623,12.7261769966,2209.01139956,2007-7-3,true,9
11,646,Andorra,Bukareszt,4980.30921132,11.9998224228,2390.51304587,2007-7-6,false,None
25,15,Prisztina,Sarajewo,1685.92050374,9.46180915505,638.074322281,2007-11-22,true,17
41,293,Kopenhaga,Skopje,2527.78233388,10.4416942784,1055.77321331,2007-4-17,false,None
36,469,Monako,Valletta,1583.68542267,8.73796706876,553.527642821,2007-8-14,true,13
5,516,Wiedeń,Madryt,3483.06030369,8.83145497201,1230.41960947,2007-1-28,false,None
13,479,Oslo,Londyn,1084.47727551,6.24642632599,270.964296148,2007-8-9,false,None
10,483,Wilno,Budapeszt,803.096690089,11.0620611991,355.356189382,2007-1-15,false,None
16,230,Zagrzeb,Andorra,1647.08535311,12.713276349,837.594050579,2007-7-6,false,None
36,27,Andorra,Budapeszt,2920.84159497,12.5191263578,1462.65539994,2007-5-3,false,None
47,212,Valletta,Moskwa,2314.60105119,9.40837110068,871.065025583,2007-4-19,true,3
7,102,Budapeszt,Andorra,1114.27251221,12.1625324949,542.095025515,2007-5-16,false,None
52,1,Mińsk,Sarajewo,1107.41533119,6.25763697496,277.192124923,2007-1-6,true,11
9,228,Bruksela,Monako,4372.26510485,11.5833973091,2025.827354,2007-9-22,false,None
2,678,Kijów,Ateny,4575.9221021,11.1652340635,2043.64965306,2007-6-24,true,12
39,234,Monako,Wilno,4782.05364077,5.29450204412,1012.74371105,2007-5-15,true,3
49,590,Reykjavík,San,2252.22007457,10.5503767215,950.470809859,2007-1-23,true,20
12,295,Berlin,Sztokholm,4697.58712967,7.70569696203,1447.92731496,2007-12-7,false,None
12,155,Sofia,Skopje,1284.41560056,5.35686740131,275.217762414,2007-9-22,true,20
19,225,Tirana,Madryt,3292.03170945,10.2225720545,1346.12125422,2007-2-4,false,None
40,696,Ateny,Oslo,2334.66684881,10.1189764942,944.977558598,2007-8-26,false,None
50,669,Amsterdam,Bratysława,2341.7569433,7.39146531441,692.360608847,2007-3-22,false,None
36,436,San,Lizbona,1136.22547543,8.68392534701,394.675888239,2007-11-5,false,None
10,306,Ankara,Ateny,1456.99726381,11.6320452534,677.91432427,2007-8-14,true,20
44,279,Vella,Wilno,3579.78247368,9.92224228074,1420.77876065,2007-4-2,false,None
19,150,Monako,Skopje,4627.59086807,9.69585255889,1794.73755039,2007-8-25,false,None
41,373,Prisztina,Andorra,2011.27945347,5.54592687325,446.176350824,2007-8-5,true,4
10,347,Sofia,Berlin,4453.2003193,7.98442391554,1422.24956521,2007-7-3,false,None
26,700,Praga,Vaduz,2479.28491463,12.6027067026,1249.82802445,2007-12-6,false,None
56,506,Tallinn,Paryż,4055.01429039,12.2399601624,1985.32853489,2007-9-18,false,None
12,162,Tirana,Budapeszt,2968.26934431,6.07517158135,721.309822654,2007-6-15,false,None
27,260,Helsinki,Watykan,2334.9897294,9.75878503944,911.46651354,2007-7-27,true,8
41,729,Sztokholm,Marino,3114.06761816,12.8043892481,1594.94935711,2007-2-27,false,None
25,463,Reykjavík,Wiedeń,4627.26595996,12.7649493954,2362.67263272,2007-11-5,false,None
9,501,Kopenhaga,Mińsk,2667.95859686,11.7775323317,1256.87874537,2007-1-23,true,4
2,690,La,Vaduz,850.209255749,11.3782232068,386.954827377,2007-4-23,false,None
38,493,Monako,Prisztina,4776.3315128,12.8505491255,2455.13930979,2007-7-24,false,None
17,646,Warszawa,Paryż,1053.25252448,12.6163577355,531.528425389,2007-6-8,false,None
5,725,Vaduz,Tirana,1353.84337747,8.7431694244,473.475280933,2007-9-15,false,None
19,85,Wiedeń,Wilno,4497.08418143,7.59674519243,1366.52810541,2007-8-12,false,None
20,690,Bruksela,Tallinn,4226.81555573,8.95788171599,1514.53255134,2007-2-25,true,2
23,224,Rzym,Berno,2319.24543423,10.7354887923,995.929334632,2007-1-7,false,None
26,661,Nikozja,Lublana,3310.53818453,6.91785525963,916.072959683,2007-6-5,false,None
7,121,Lublana,Sztokholm,1502.92641826,9.25400204716,556.323366051,2007-7-24,true,12
19,171,Dublin,Oslo,2866.1148064,7.98420068021,915.345431471,2007-10-9,false,None
52,514,Ateny,Skopje,4112.01331239,7.37129891284,1212.43517037,2007-5-23,true,12
53,201,Ankara,Praga,1084.89145206,9.71499870707,421.588762164,2007-8-7,true,18
6,663,Madryt,Bukareszt,3571.64229545,9.53051623633,1361.58379549,2007-2-2,false,None
7,419,Vella,Bukareszt,4885.24584278,10.9076633483,2131.46468107,2007-5-27,false,None
39,46,Paryż,Praga,1800.96384554,9.21123444473,663.56400831,2007-2-18,true,19
38,64,Kiszyniów,Vaduz,4794.46766835,11.2240416725,2152.53219629,2007-6-15,true,20
16,385,Tirana,Skopje,1311.05468349,6.51980507467,341.912839145,2007-9-7,true,3
53,12,Sztokholm,Praga,3944.93326665,5.78893895106,913.479113866,2007-9-27,false,None
30,697,Budapeszt,Bukareszt,2301.4025905,7.18990764856,661.874883514,2007-9-17,true,20
4,726,Ankara,Zagrzeb,1685.95883879,9.95610830716,671.423552017,2007-12-24,true,2
30,252,Ateny,Prisztina,2926.56424653,6.00387395551,702.828914355,2007-3-18,false,None
24,460,Belgrad,Lizbona,4694.13506428,6.7372385939,1265.0203168,2007-2-20,true,9
1,674,Tirana,Warszawa,4022.73247358,12.930172423,2080.5849798,2007-2-18,false,None
16,303,Wilno,Paryż,2772.98503202,10.6442220966,1180.65074206,2007-4-24,false,None
34,62,Wiedeń,Tirana,1688.6042418,10.0711121473,680.244907665,2007-5-22,true,13
53,19,Sarajewo,Ryga,3111.71871343,6.42515326344,799.730785861,2007-1-26,false,None
35,463,Sofia,Sztokholm,1216.58038773,7.4681370322,363.42356185,2007-1-15,false,None
36,293,Madryt,Sarajewo,1805.23823771,5.60166077114,404.493288749,2007-12-4,false,None
51,558,Luksemburg,Prisztina,4521.49713043,9.95317684131,1800.13042107,2007-4-24,true,13
9,275,Prisztina,Warszawa,3820.93846943,10.2586091091,1567.9005675,2007-10-17,true,1
50,633,Nikozja,Sztokholm,4825.86449211,7.25543647921,1400.55013119,2007-8-9,false,None
28,158,Madryt,San,4517.14962439,9.45141287182,1707.73784416,2007-10-27,true,13
55,214,Zagrzeb,Tallinn,3552.6463734,12.294262987,1747.08675258,2007-10-23,true,9
20,153,Budapeszt,Nikozja,1928.3435092,5.37293782046,414.434790857,2007-8-22,false,None
10,117,Helsinki,Bratysława,1524.58095141,10.6962816434,652.293889779,2007-8-6,true,13
45,146,Dublin,Kopenhaga,4632.75599501,10.4583717717,1938.04338094,2007-1-21,false,None
56,81,Lizbona,Sofia,948.378291415,6.60856045161,250.696610793,2007-8-28,false,None
56,82,Vaduz,Tirana,1820.07213069,10.1910197074,741.93563811,2007-8-24,true,10
50,570,Paryż,Berno,3268.10941584,11.2481357164,1470.40552982,2007-5-1,true,8
30,269,Bratysława,Nikozja,1297.20889432,9.45451169469,490.579066471,2007-8-10,false,None
59,104,Moskwa,San,1100.55003739,11.4724445585,505.039971514,2007-5-12,false,None
52,155,Podgorica,Tallinn,1264.25661466,11.2570917036,569.274105924,2007-11-18,true,1
56,343,Berno,Luksemburg,1200.32616211,10.1494958066,487.308213955,2007-11-13,false,None
20,542,Rzym,Vella,3837.13199444,8.45788924094,1298.16149647,2007-12-21,false,None
1,696,Ryga,Oslo,2031.97411045,5.7370783302,466.303785463,2007-5-27,false,None
57,696,Ryga,Amsterdam,1545.38162166,12.2997350718,760.311381248,2007-8-16,true,4
5,393,Prisztina,Podgorica,4407.21201986,5.05910650399,891.862199765,2007-4-28,false,None
3,516,Lizbona,Monako,3566.65124962,10.8997554457,1555.02505524,2007-5-25,true,17
21,407,Rzym,La,2033.93854147,11.4232135458,929.364571926,2007-4-22,true,5
45,419,Helsinki,Budapeszt,1520.73962439,10.842178156,659.525197459,2007-10-15,false,None
1,689,Skopje,Monako,3344.78801701,6.13789989036,821.198960116,2007-5-25,true,1
48,189,Sarajewo,Monako,1809.54376169,6.16154616385,445.983496926,2007-12-27,false,None
41,123,Kijów,Ankara,3274.92790128,5.33214340732,698.495408731,2007-1-3,false,None
3,195,Vella,Valletta,915.063502966,5.0561995744,185.06974777,2007-9-4,false,None
53,650,Tirana,Vella,4388.63615069,11.5805950884,2032.92073006,2007-9-26,true,16
17,740,Valletta,Tirana,4743.98176363,5.42310401088,1029.0842612,2007-9-21,true,1
33,692,Berno,Budapeszt,3280.10433668,8.12941965131,1066.61378612,2007-11-24,true,6
34,217,Valletta,Bukareszt,960.52981673,12.9267810767,496.662346342,2007-5-1,false,None
41,702,Dublin,Amsterdam,2225.21806769,6.28710933311,559.607571262,2007-5-17,false,None
56,108,Londyn,Wilno,3809.11912284,5.44252603729,829.249200208,2007-8-23,true,12
43,166,Dublin,Wilno,837.576809643,12.0008298063,402.064669688,2007-10-22,true,18
34,455,Zagrzeb,Reykjavík,4342.7348752,6.57648546223,1142.39731092,2007-8-8,false,None
9,455,Paryż,Ryga,3877.38357233,5.21242033514,808.422119182,2007-8-8,false,None
19,466,Vella,Valletta,786.666476795,7.78238067416,244.885519441,2007-2-8,false,None
36,623,Andorra,Rzym,896.887399204,10.8049655751,387.633498926,2007-4-19,true,11
34,303,Tallinn,Sarajewo,2672.69366017,12.0370447612,1286.85332882,2007-9-17,false,None
13,33,Paryż,Warszawa,4314.45085775,5.94609416804,1026.16524334,2007-7-6,true,7
14,181,Monako,Moskwa,1315.22425981,7.28614802962,383.316745964,2007-3-21,true,2
7,643,Moskwa,Lizbona,2704.56004301,12.2463002214,1324.83417014,2007-5-28,false,None
10,696,Ryga,Tallinn,1966.57368087,9.6586762115,759.779937184,2007-7-7,false,None
58,336,Luksemburg,Kijów,4488.05432697,9.89528202937,1776.42253314,2007-6-4,true,9
58,619,Praga,Ateny,4466.20268899,12.1816650849,2176.23141433,2007-10-12,false,None
23,540,Skopje,Warszawa,1441.78053346,10.9532083005,631.684900263,2007-12-12,false,None
7,425,Budapeszt,Vaduz,4093.25482662,5.49718832077,900.055705073,2007-1-8,false,None
28,622,La,Paryż,2645.02718634,6.56601742422,694.691783722,2007-5-12,true,6
20,561,Lizbona,Bukareszt,2486.36386836,9.21012943052,915.989321558,2007-12-5,true,6
5,353,Belgrad,Marino,3095.23622855,10.381815942,1285.36691287,2007-10-23,true,17
47,176,Rzym,Prisztina,4399.26819462,12.0662495143,2123.30670867,2007-12-1,true,13
45,664,Tallinn,Vella,4384.26832866,9.57234766478,1678.70962791,2007-9-22,false,None
14,507,Helsinki,Londyn,3522.29700512,7.34456907768,1034.79014665,2007-2-17,true,4
13,265,Dublin,Andorra,3398.40861339,8.11586097553,1103.24047377,2007-4-4,true,1
57,542,Tallinn,Sarajewo,2516.06122915,11.4414630588,1151.49686428,2007-1-17,false,None
2,744,Londyn,Berno,1222.88110332,9.46783875868,463.121644293,2007-6-13,false,None
36,262,Sarajewo,Ankara,4715.36549374,5.13622412949,968.766961132,2007-9-11,true,16
24,427,Amsterdam,Lizbona,1514.06412973,8.56124097833,518.490714849,2007-5-15,true,2
44,275,Moskwa,Reykjavík,3565.21049613,12.1392564433,1731.16017948,2007-4-21,false,None
41,185,Wilno,Monako,4298.84332542,5.46473501363,939.681585541,2007-11-20,true,7
8,177,Budapeszt,Warszawa,1395.13958783,8.40555562074,469.076936168,2007-11-12,false,None
28,320,Ryga,Luksemburg,4149.274981,11.0045449308,1826.43531834,2007-8-1,true,3
50,46,Prisztina,Wilno,3834.10877802,8.35223163037,1280.9345844,2007-2-6,false,None
11,482,Podgorica,Madryt,4275.23403956,11.2142330697,1917.73883789,2007-1-11,false,None
18,557,Kijów,Belgrad,4183.41429073,7.72291800611,1292.32662211,2007-1-26,true,1
16,308,Praga,Belgrad,600.257010595,12.3719529028,297.054058585,2007-9-17,false,None
39,20,Reykjavík,Vella,3165.25697836,7.70044746262,974.955802702,2007-3-27,false,None
37,319,Londyn,Madryt,4727.13690882,9.69582659693,1833.33999071,2007-8-21,true,15
50,67,Helsinki,Oslo,2823.46758795,9.34656596088,1055.58904197,2007-6-15,false,None
6,210,Kopenhaga,Warszawa,2721.22485653,12.2561742736,1334.07224317,2007-1-2,false,None
44,199,Madryt,Podgorica,2368.65076203,7.89711976445,748.220749916,2007-8-5,true,11
2,575,Paryż,Podgorica,2321.41376277,10.3051453493,956.900249653,2007-12-21,true,11
22,41,La,Skopje,2936.66973463,5.95433163273,699.436219831,2007-6-5,false,None
23,420,Tallinn,Ateny,1313.01007758,7.39961924779,388.630985703,2007-5-12,true,4
57,400,Vaduz,Valletta,1745.20283759,10.1533856015,708.788694516,2007-9-4,true,11
15,41,Lublana,Monako,1844.76397684,12.7270481284,939.13599675,2007-6-26,false,None
45,438,Reykjavík,Rzym,1321.55425359,12.3284668211,651.709510703,2007-9-16,false,None
51,501,Ateny,Ryga,4967.53173123,11.7308096418,2330.92676515,2007-10-17,true,12
51,118,Budapeszt,Bruksela,3071.18484444,6.87376657074,844.424308651,2007-5-21,true,14
13,549,Lublana,Luksemburg,3225.37100538,10.5419940092,1360.07367265,2007-2-16,false,None
3,97,Sarajewo,Helsinki,4050.30526086,8.72966418518,1414.31219099,2007-6-25,true,9
22,478,Amsterdam,Luksemburg,3761.57952673,5.9842517781,900.409558852,2007-8-28,true,5
51,4,Vaduz,Podgorica,4788.72010075,9.8133689879,1879.73909314,2007-5-4,false,None
29,413,Helsinki,Prisztina,1360.50603821,9.24908410713,503.337391027,2007-4-21,true,7
35,632,Valletta,Skopje,2369.19806133,12.9613088984,1228.31631657,2007-7-24,false,None
54,246,Praga,Marino,4669.10557051,11.972072635,2235.95484123,2007-4-27,false,None
13,222,Skopje,Rzym,986.011185269,9.90729459907,390.748131617,2007-12-11,false,None
60,690,Ankara,Rzym,1969.51206985,10.0710822753,793.404723907,2007-9-17,true,4
24,579,Oslo,Kijów,3004.05215296,8.45245984011,1015.66520722,2007-9-19,false,None
43,51,Wiedeń,Wilno,4136.73494338,5.75172100428,951.733810518,2007-3-20,true,17
50,195,Kijów,Wilno,3879.09488492,5.8323768295,904.973725049,2007-6-11,false,None
26,535,Vaduz,Madryt,4868.12175992,12.6646244592,2466.11735643,2007-5-7,false,None
45,318,Paryż,Helsinki,3985.45568798,11.8621696467,1891.04605961,2007-10-3,false,None
57,56,Vella,San,4610.8890988,8.41225655851,1551.51928248,2007-4-17,false,None
40,124,Vella,Podgorica,3043.23640194,6.64204366824,808.532362978,2007-11-16,false,None
55,413,Kiszyniów,Tallinn,1619.64352508,8.8937095933,576.185566268,2007-10-6,false,None
22,603,Andorra,Amsterdam,1064.15023412,7.69541654382,327.563172672,2007-10-14,false,None
13,412,Oslo,Kiszyniów,2786.34956798,10.3181891331,1150.00327333,2007-4-8,false,None
6,355,Warszawa,Kijów,2190.90062828,5.2979235014,464.288957111,2007-11-6,false,None
28,392,Dublin,Oslo,1783.77742743,5.19062056911,370.356472222,2007-7-25,false,None
15,286,Monako,Bukareszt,3852.28410173,8.29120470233,1277.60304236,2007-1-26,true,18
22,543,La,Amsterdam,2974.78397763,9.42523996273,1121.52211306,2007-1-27,false,None
11,104,Praga,Prisztina,3566.78313008,8.97457869081,1280.41503496,2007-3-11,true,15
48,226,Berlin,Paryż,502.203019719,11.0885600816,222.748334292,2007-12-22,false,None
14,429,Bukareszt,Nikozja,3553.19747411,11.308088737,1607.19489349,2007-6-12,false,None
36,663,Vaduz,Watykan,3469.6896307,11.3167705964,1570.62726365,2007-4-10,false,None
60,363,Zagrzeb,Madryt,2171.13091105,8.33695878096,724.02515654,2007-2-4,false,None
7,165,Londyn,San,2859.11685065,10.038389894,1148.03718797,2007-4-28,true,2
46,105,Valletta,Monako,1178.79114022,11.3639193269,535.827496831,2007-1-26,true,2
30,441,Berno,Monako,2782.24650748,12.3535158315,1374.82105109,2007-8-4,false,None
52,416,Bratysława,Wiedeń,1904.71694724,7.57373732962,577.033033826,2007-5-14,true,5
25,403,Kiszyniów,Tirana,3878.26614019,11.7040184376,1815.65193643,2007-5-4,false,None
23,624,Kopenhaga,La,673.606807157,10.2055672674,274.981583288,2007-9-8,true,4
53,582,Bratysława,Skopje,2496.94510958,8.06462922637,805.477460295,2007-1-18,false,None
14,708,Kijów,Moskwa,3512.43116144,6.71472495911,943.400367474,2007-4-16,false,None
6,47,Warszawa,Kiszyniów,2747.3958674,11.2351606655,1234.69735927,2007-11-11,false,None
49,486,Bukareszt,Moskwa,4089.59144397,7.01264079018,1147.15343101,2007-4-28,true,12
48,261,Ateny,Wiedeń,4600.66520095,12.5509643871,2309.71140377,2007-9-4,true,8
6,443,Sarajewo,Nikozja,3031.55736358,11.7433578179,1424.02651464,2007-8-13,false,None
9,695,Sztokholm,Rzym,4982.83498966,8.35210269856,1664.68598254,2007-11-12,false,None
31,417,Wiedeń,Budapeszt,2723.2541661,9.09101884748,990.286198021,2007-10-18,false,None
52,363,Rzym,Tirana,2827.57272802,8.72027870148,986.288889482,2007-3-15,false,None
2,133,Lizbona,Ankara,3633.56534746,8.68011222213,1261.59019929,2007-4-25,true,15
31,219,Valletta,Nikozja,3807.41057117,11.2861538009,1718.84085157,2007-6-1,true,10
48,250,Tallinn,Vaduz,3628.38949805,9.91187165055,1438.56524012,2007-1-28,true,7
46,740,Wiedeń,Berlin,2977.81400423,8.96267995945,1067.56775595,2007-6-24,true,6
4,127,Belgrad,Kijów,879.802845273,5.56370016047,195.798369257,2007-12-9,true,3
10,456,Podgorica,Luksemburg,767.171615406,12.5461696359,385.00260907,2007-12-2,false,None
48,384,Berlin,Lublana,4381.47623276,9.67395820013,1695.44871722,2007-10-23,true,16
15,153,Helsinki,Bruksela,2810.40957812,6.10183832511,685.94659492,2007-10-24,false,None
14,357,Rzym,Kiszyniów,1861.60857234,12.7401603103,948.687665868,2007-11-13,false,None
16,507,Sofia,Ateny,3200.27141514,8.57152338021,1097.24805032,2007-7-10,true,11
4,433,Tallinn,Paryż,4397.06522605,12.886282611,2266.47300648,2007-8-27,false,None
40,527,Sztokholm,Marino,2879.67685927,9.52794836603,1097.49649704,2007-1-14,false,None
15,573,Paryż,Tirana,1657.09440873,5.80500624823,384.777735863,2007-6-2,false,None
59,389,Bratysława,Moskwa,2015.0884981,9.88197457682,796.52213233,2007-2-6,false,None
44,411,Tallinn,Nikozja,2934.84842285,9.57618557283,1124.18612501,2007-7-23,false,None
59,203,Belgrad,Helsinki,2339.16134057,6.92212247796,647.678451804,2007-2-16,true,14
3,549,Sarajewo,Sofia,1181.30922757,12.990833265,613.84764839,2007-1-28,false,None
53,462,Bruksela,Londyn,1730.18855621,6.10715777501,422.661379731,2007-8-21,true,5
56,199,Zagrzeb,Paryż,3906.91108043,8.06299980113,1260.05693058,2007-3-10,false,None
33,684,Tallinn,Lublana,4630.27789537,8.61424405143,1595.45375266,2007-8-9,false,None
11,666,Lublana,Rzym,678.857898298,5.58809318932,151.74084792,2007-6-19,true,2
23,582,Budapeszt,Amsterdam,551.554385321,9.63376085608,212.541721892,2007-8-17,false,None
50,632,Berlin,Ryga,4323.93484786,8.31857972687,1438.75987063,2007-10-16,true,18
47,726,Sarajewo,Mińsk,1618.79056273,7.50696283113,486.088023431,2007-3-15,true,3
4,500,Bratysława,Belgrad,4576.01736473,6.28668610499,1150.71939132,2007-10-4,false,None
15,445,Wilno,Kijów,2698.39397599,7.37158518863,795.657642661,2007-2-3,true,3
36,448,Skopje,Kijów,1177.24351259,11.3804429628,535.902105932,2007-4-20,false,None
25,717,Monako,La,879.309508376,8.8607106781,311.652286009,2007-7-7,false,None
